datetime,tweet_text,clean_text_nlp,categories,is_noise,Market_Impact
2025-11-15 14:17:07+00:00,Marjorie “Traitor” Green is a disgrace to our GREAT REPUBLICAN PARTY!,Marjorie Traitor Green is a disgrace to our GREAT REPUBLICAN PARTY!,OTHER,1,0.016368085358209328
2025-11-15 23:57:04+00:00,"NBC’s Seth Meyers is suffering from an incurable case of Trump Derangement Syndrome (TDS). He was viewed last night in an uncontrollable rage, likely due to the fact that his “show” is a Ratings DISASTER. Aside from everything else, Meyers has no talent, and NBC should fire him, IMMEDIATELY!","NBCs Seth Meyers is suffering from an incurable case of Trump Derangement Syndrome TDS. He was viewed last night in an uncontrollable rage, likely due to the fact that his show is a Ratings DISASTER. Aside from everything else, Meyers has no talent, and NBC should fire him, IMMEDIATELY!",OTHER,1,0.016368085358209328
2025-11-16 16:00:49+00:00,"Very disappointed in Indiana State Senate Republicans, led by RINO Senators Rod Bray and Greg Goode, for not wanting to redistrict their State, allowing the United States Congress to perhaps gain two more Republican seats. The Democrats have done redistricting for years, often illegally, and all other appropriate Republican States have done it. Because of these two politically correct type “gentlemen,” and a few others, they could be depriving Republicans of a Majority in the House, A VERY BIG DEAL! California is trying to pick up five seats, and no one is complaining about that. It’s weak “Republicans” that cause our Country such problems — It’s why we have crazy Policies and Ideas that are so bad for America. Also, a friend of mine, Governor Mike Braun, perhaps, is not working the way he should to get the necessary Votes. Considering that Mike wouldn’t be Governor without me (Not even close!), is disappointing! Any Republican that votes against this important redistricting, potentially having an impact on America itself, should be PRIMARIED. Indiana is a State with strong, smart, and patriotic people. They want us to see our Country WIN, and want to, “MAKE AMERICA GREAT AGAIN!” Senators Bray, Goode, and the others to be released to the public later this afternoon, should DO THEIR JOB, AND DO IT NOW! If not, let’s get them out of office, ASAP.","Very disappointed in Indiana State Senate Republicans, led by RINO Senators Rod Bray and Greg Goode, for not wanting to redistrict their State, allowing the United States Congress to perhaps gain two more Republican seats. The Democrats have done redistricting for years, often illegally, and all other appropriate Republican States have done it. Because of these two politically correct type gentlemen, and a few others, they could be depriving Republicans of a Majority in the House, A VERY BIG DEAL! California is trying to pick up five seats, and no one is complaining about that. Its weak Republicans that cause our Country such problems  Its why we have crazy Policies and Ideas that are so bad for America. Also, a friend of mine, Governor Mike Braun, perhaps, is not working the way he should to get the necessary Votes. Considering that Mike wouldnt be Governor without me Not even close!, is disappointing! Any Republican that votes against this important redistricting, potentially having an impact on America itself, should be PRIMARIED. Indiana is a State with strong, smart, and patriotic people. They want us to see our Country WIN, and want to, MAKE AMERICA GREAT AGAIN! Senators Bray, Goode, and the others to be released to the public later this afternoon, should DO THEIR JOB, AND DO IT NOW! If not, lets get them out of office, ASAP.",OTHER,1,0.016368085358209328
2025-11-17 02:15:47+00:00,"As I said on Friday night aboard Air Force One to the Fake News Media, House Republicans should vote to release the Epstein files, because we have nothing to hide, and it’s time to move on from this Democrat Hoax perpetrated by Radical Left Lunatics in order to deflect from the Great Success of the Republican Party, including our recent Victory on the Democrat “Shutdown.” The Department of Justice has already turned over tens of thousands of pages to the Public on “Epstein,” are looking at various Democrat operatives (Bill Clinton, Reid Hoffman, Larry Summers, etc.) and their relationship to Epstein, and the House Oversight Committee can have whatever they are legally entitled to, I DON’T CARE! All I do care about is that Republicans get BACK ON POINT, which is the Economy, “Affordability” (where we are winning BIG!), our Victory on reducing Inflation from the highest level in History to practically nothing, bringing down prices for the American People, delivering Historic Tax Cuts, gaining Trillions of Dollars of Investment into America (A RECORD!), the rebuilding of our Military, securing our Border, deporting Criminal Illegal Aliens, ending Men in Women’s Sports, stopping Transgender for Everyone, and so much more! Nobody cared about Jeffrey Epstein when he was alive and, if the Democrats had anything, they would have released it before our Landslide Election Victory. Some “members” of the Republican Party are being “used,” and we can’t let that happen. Let’s start talking about the Republican Party’s Record Setting Achievements, and not fall into the Epstein “TRAP,” which is actually a curse on the Democrats, not us. MAKE AMERICA GREAT AGAIN!","As I said on Friday night aboard Air Force One to the Fake News Media, House Republicans should vote to release the Epstein files, because we have nothing to hide, and its time to move on from this Democrat Hoax perpetrated by Radical Left Lunatics in order to deflect from the Great Success of the Republican Party, including our recent Victory on the Democrat Shutdown. The Department of Justice has already turned over tens of thousands of pages to the Public on Epstein, are looking at various Democrat operatives Bill Clinton, Reid Hoffman, Larry Summers, etc. and their relationship to Epstein, and the House Oversight Committee can have whatever they are legally entitled to, I DONT CARE! All I do care about is that Republicans get BACK ON POINT, which is the Economy, Affordability where we are winning BIG!, our Victory on reducing Inflation from the highest level in History to practically nothing, bringing down prices for the American People, delivering Historic Tax Cuts, gaining Trillions of Dollars of Investment into America A RECORD!, the rebuilding of our Military, securing our Border, deporting Criminal Illegal Aliens, ending Men in Womens Sports, stopping Transgender for Everyone, and so much more! Nobody cared about Jeffrey Epstein when he was alive and, if the Democrats had anything, they would have released it before our Landslide Election Victory. Some members of the Republican Party are being used, and we cant let that happen. Lets start talking about the Republican Partys Record Setting Achievements, and not fall into the Epstein TRAP, which is actually a curse on the Democrats, not us. MAKE AMERICA GREAT AGAIN!",OTHER,1,0.016368085358209328
2025-11-17 02:30:27+00:00,"Wacky Marjorie “Traitor” Brown (Remember, Green turns to Brown where there is ROT involved!) is working overtime to try and portray herself as a victim when, in actuality, she is the cause of all of her own problems. The fact is, nobody cares about this Traitor to our Country!","Wacky Marjorie Traitor Brown Remember, Green turns to Brown where there is ROT involved! is working overtime to try and portray herself as a victim when, in actuality, she is the cause of all of her own problems. The fact is, nobody cares about this Traitor to our Country!",OTHER,1,0.016368085358209328
2025-11-17 05:06:34+00:00,"It’s a Democrat Hoax for purposes of deflection, just like the Russia, Russia, Russia Scam!!! They had the sleazy relationships with Epstein, and should be prosecuted!!!","Its a Democrat Hoax for purposes of deflection, just like the Russia, Russia, Russia Scam!!! They had the sleazy relationships with Epstein, and should be prosecuted!!!","ECONOMY,GEOPOLITICS",0,0.016368085358209328
2025-11-17 14:34:30+00:00,"RT @realDonaldTrump It was just revealed that the FBI had secretly placed, against all Rules, Regulations, Protocols, and Standards, 274 FBI Agents into the Crowd just prior to, and during, the January 6th Hoax. This is different from what Director Christopher Wray stated, over and over again! That’s right, as it now turns out, FBI Agents were at, and in, the January 6th Protest, probably acting as Agitators and Insurrectionists, but certainly not as “Law Enforcement Officials.” I want to know who each and every one of these so-called “Agents” are, and what they were up to on that now “Historic” Day. Many Great American Patriots were made to pay a very big price only for the love of their Country. I owe this investigation of “Dirty Cops and Crooked Politicians” to them! Christopher Wray, the then Director of the FBI, has some major explaining to do. That’s two in a row, Comey and Wray, who got caught LYING, with our Great Country at stake. WE CAN NEVER LET THIS HAPPEN TO AMERICA AGAIN!","RT realDonaldTrump It was just revealed that the FBI had secretly placed, against all Rules, Regulations, Protocols, and Standards, 274 FBI Agents into the Crowd just prior to, and during, the January 6th Hoax. This is different from what Director Christopher Wray stated, over and over again! Thats right, as it now turns out, FBI Agents were at, and in, the January 6th Protest, probably acting as Agitators and Insurrectionists, but certainly not as Law Enforcement Officials. I want to know who each and every one of these socalled Agents are, and what they were up to on that now Historic Day. Many Great American Patriots were made to pay a very big price only for the love of their Country. I owe this investigation of Dirty Cops and Crooked Politicians to them! Christopher Wray, the then Director of the FBI, has some major explaining to do. Thats two in a row, Comey and Wray, who got caught LYING, with our Great Country at stake. WE CAN NEVER LET THIS HAPPEN TO AMERICA AGAIN!",OTHER,1,-0.2358453082186407
2025-11-17 16:03:38+00:00,"I will be strongly endorsing against any State Senator or House member from the Great State of Indiana that votes against the Republican Party, and our Nation, by not allowing for Redistricting for Congressional seats in the United States House of Representatives as every other State in our Nation is doing, Republican or Democrat. Democrats are trying to steal our seats everywhere, and we’re not going to let this happen! This all began with the Rigged Census. We must keep the Majority at all costs. Republicans must fight back!","I will be strongly endorsing against any State Senator or House member from the Great State of Indiana that votes against the Republican Party, and our Nation, by not allowing for Redistricting for Congressional seats in the United States House of Representatives as every other State in our Nation is doing, Republican or Democrat. Democrats are trying to steal our seats everywhere, and were not going to let this happen! This all began with the Rigged Census. We must keep the Majority at all costs. Republicans must fight back!","ECONOMY,GEOPOLITICS,DOMESTIC_POLICY",0,0.2737080591807217
2025-11-17 21:05:57+00:00,"In the entire United States of America, Republican or Democrat, only Indiana “Republican” State Senator Rod Bray, a Complete and Total RINO, is opposed to redistricting for purposes of gaining additional Seats in Congress. The Democrats have proven to be dishonest and untrustworthy in anything having to do with Elections or Election Integrity. Republicans must be TOUGH and SMART if we are going to WIN the Midterms. The Rod Brays of Politics are WEAK and PATHETIC. I wish he cared about saving our Country as much as Democrats care about destroying it. MAKE AMERICA GREAT AGAIN!","In the entire United States of America, Republican or Democrat, only Indiana Republican State Senator Rod Bray, a Complete and Total RINO, is opposed to redistricting for purposes of gaining additional Seats in Congress. The Democrats have proven to be dishonest and untrustworthy in anything having to do with Elections or Election Integrity. Republicans must be TOUGH and SMART if we are going to WIN the Midterms. The Rod Brays of Politics are WEAK and PATHETIC. I wish he cared about saving our Country as much as Democrats care about destroying it. MAKE AMERICA GREAT AGAIN!",OTHER,1,-0.9922006406174577
2025-11-17 21:08:43+00:00,"Lines are forming to run against RINO Indiana Senator Rod Bray, and those few other Senators who support him, in the upcoming Primaries. Every one of them will lose, in Record Numbers. Thank you for your attention to this matter. MAGA!","Lines are forming to run against RINO Indiana Senator Rod Bray, and those few other Senators who support him, in the upcoming Primaries. Every one of them will lose, in Record Numbers. Thank you for your attention to this matter. MAGA!",OTHER,1,-0.9922006406174577
2025-11-17 22:44:22+00:00,"Congratulations to the World on the incredible Vote of the United Nations Security Council, just moments ago, acknowledging and endorsing the BOARD OF PEACE, which will be chaired by me, and include the most powerful and respected Leaders throughout the World. This will go down as one of the biggest approvals in the History of the United Nations, will lead to further Peace all over the World, and is a moment of true Historic proportion! Thank you to the United Nations, and all of the Countries on the U.N. Security Council, China, Russia, France, The United Kingdom, Algeria, Denmark, Greece, Guyana, South Korea, Pakistan, Panama, Sierra Leone, Slovenia, and Somalia. Also thank you to those Countries that weren’t on this Committee, but strongly backed the effort, including Qatar, Egypt, United Arab Emirates, The Kingdom of Saudi Arabia, Indonesia, Turkiye, and Jordan. The members of the Board, and many more exciting announcements, will be made in the coming weeks.","Congratulations to the World on the incredible Vote of the United Nations Security Council, just moments ago, acknowledging and endorsing the BOARD OF PEACE, which will be chaired by me, and include the most powerful and respected Leaders throughout the World. This will go down as one of the biggest approvals in the History of the United Nations, will lead to further Peace all over the World, and is a moment of true Historic proportion! Thank you to the United Nations, and all of the Countries on the U.N. Security Council, China, Russia, France, The United Kingdom, Algeria, Denmark, Greece, Guyana, South Korea, Pakistan, Panama, Sierra Leone, Slovenia, and Somalia. Also thank you to those Countries that werent on this Committee, but strongly backed the effort, including Qatar, Egypt, United Arab Emirates, The Kingdom of Saudi Arabia, Indonesia, Turkiye, and Jordan. The members of the Board, and many more exciting announcements, will be made in the coming weeks.",OTHER,1,-0.9922006406174577
2025-11-18 12:41:29+00:00,"I am working with Governor Mike Braun and other Indiana Republicans, on picking up two Republican Congressional seats. The Governor, a good man, must produce on this, or he will be the only Governor, Republican or Democrat, who didn’t. I won Indiana in a landslide, the most votes ever gotten in the State - Such an HONOR! A RINO State Senator, Rodric Bray, who doesn’t care about keeping the Majority in the House in D.C., is the primary problem. Soon, he will have a Primary Problem, as will any other politician who supports him in this stupidity. Thank you for your attention to this matter! President DJT","I am working with Governor Mike Braun and other Indiana Republicans, on picking up two Republican Congressional seats. The Governor, a good man, must produce on this, or he will be the only Governor, Republican or Democrat, who didnt. I won Indiana in a landslide, the most votes ever gotten in the State  Such an HONOR! A RINO State Senator, Rodric Bray, who doesnt care about keeping the Majority in the House in D.C., is the primary problem. Soon, he will have a Primary Problem, as will any other politician who supports him in this stupidity. Thank you for your attention to this matter! President DJT",OTHER,1,-0.9922006406174577
2025-11-18 12:57:46+00:00,"THE ONLY HEALTHCARE I WILL SUPPORT OR APPROVE IS SENDING THE MONEY DIRECTLY BACK TO THE PEOPLE, WITH NOTHING GOING TO THE BIG, FAT, RICH INSURANCE COMPANIES, WHO HAVE MADE $TRILLIONS, AND RIPPED OFF AMERICA LONG ENOUGH. THE PEOPLE WILL BE ALLOWED TO NEGOTIATE AND BUY THEIR OWN, MUCH BETTER, INSURANCE. POWER TO THE PEOPLE! Congress, do not waste your time and energy on anything else. This is the only way to have great Healthcare in America!!! GET IT DONE, NOW. President DJT","THE ONLY HEALTHCARE I WILL SUPPORT OR APPROVE IS SENDING THE MONEY DIRECTLY BACK TO THE PEOPLE, WITH NOTHING GOING TO THE BIG, FAT, RICH INSURANCE COMPANIES, WHO HAVE MADE TRILLIONS, AND RIPPED OFF AMERICA LONG ENOUGH. THE PEOPLE WILL BE ALLOWED TO NEGOTIATE AND BUY THEIR OWN, MUCH BETTER, INSURANCE. POWER TO THE PEOPLE! Congress, do not waste your time and energy on anything else. This is the only way to have great Healthcare in America!!! GET IT DONE, NOW. President DJT",OTHER,1,-0.9922006406174577
2025-11-18 21:56:23+00:00,"Investment in AI is helping to make the U.S. Economy the “HOTTEST” in the World — But overregulation by the States is threatening to undermine this Growth Engine. Some States are even trying to embed DEI ideology into AI models, producing “Woke AI” (Remember Black George Washington?). We MUST have one Federal Standard instead of a patchwork of 50 State Regulatory Regimes. We can do this in a way that protects children AND prevents censorship!","Investment in AI is helping to make the U.S. Economy the HOTTEST in the World  But overregulation by the States is threatening to undermine this Growth Engine. Some States are even trying to embed DEI ideology into AI models, producing Woke AI Remember Black George Washington?. We MUST have one Federal Standard instead of a patchwork of 50 State Regulatory Regimes. We can do this in a way that protects children AND prevents censorship!",ECONOMY,0,0.9255590050568863
2025-11-18 22:35:32+00:00,"I don’t care when the Senate passes the House Bill, whether tonight, or at some other time in the near future, I just don’t want Republicans to take their eyes off all of the Victories that we’ve had, including THE GREAT BIG BEAUTIFUL BILL, Closed Borders, No Men in Women’s Sports or Transgender for Everyone, ending DEI, stopping Biden’s Record Setting Inflation, Biggest Tax and Regulation Cuts in History, stopping EIGHT Wars, rebuilding our Military, being RESPECTED by every Country in the World, having Trillions of Dollars INVESTED in the U.S.A., having created the “HOTTEST” Country anywhere in the World, and even delivering a HUGE DEFEAT to the Democrats on the Shutdown. MAKE AMERICA GREAT AGAIN!","I dont care when the Senate passes the House Bill, whether tonight, or at some other time in the near future, I just dont want Republicans to take their eyes off all of the Victories that weve had, including THE GREAT BIG BEAUTIFUL BILL, Closed Borders, No Men in Womens Sports or Transgender for Everyone, ending DEI, stopping Bidens Record Setting Inflation, Biggest Tax and Regulation Cuts in History, stopping EIGHT Wars, rebuilding our Military, being RESPECTED by every Country in the World, having Trillions of Dollars INVESTED in the U.S.A., having created the HOTTEST Country anywhere in the World, and even delivering a HUGE DEFEAT to the Democrats on the Shutdown. MAKE AMERICA GREAT AGAIN!",OTHER,1,0.9255590050568863
2025-11-18 22:36:44+00:00,"Investment in AI is helping to make the U.S. Economy the “HOTTEST” in the World, but overregulation by the States is threatening to undermine this Major Growth “Engine.” Some States are even trying to embed DEI ideology into AI models, producing “Woke AI” (Remember Black George Washington?). We MUST have one Federal Standard instead of a patchwork of 50 State Regulatory Regimes. If we don’t, then China will easily catch us in the AI race. Put it in the NDAA, or pass a separate Bill, and nobody will ever be able to compete with America.","Investment in AI is helping to make the U.S. Economy the HOTTEST in the World, but overregulation by the States is threatening to undermine this Major Growth Engine. Some States are even trying to embed DEI ideology into AI models, producing Woke AI Remember Black George Washington?. We MUST have one Federal Standard instead of a patchwork of 50 State Regulatory Regimes. If we dont, then China will easily catch us in the AI race. Put it in the NDAA, or pass a separate Bill, and nobody will ever be able to compete with America.","ECONOMY,GEOPOLITICS,DOMESTIC_POLICY",0,0.9255590050568863
2025-11-19 15:24:00+00:00,Jensen Huang: “We are manufacturing in America because of President Trump.”,Jensen Huang We are manufacturing in America because of President Trump.,OTHER,1,-0.6363962828330183
2025-11-19 15:24:41+00:00,"Jensen Huang: “After less than a year, we're now manufacturing the most advanced chips for AI here in the U.S. All of this started with President Trump wanting to re-industrialize the U.S. His tariffs were a pressing agent in making this possible.""","Jensen Huang After less than a year, were now manufacturing the most advanced chips for AI here in the U.S. All of this started with President Trump wanting to reindustrialize the U.S. His tariffs were a pressing agent in making this possible.",ECONOMY,0,-0.6363962828330183
2025-11-19 15:25:18+00:00,"Jensen Huang: “As I promised, production of Blackwell has started. AI - invented in America, made in America, built for America and the world.”","Jensen Huang As I promised, production of Blackwell has started. AI  invented in America, made in America, built for America and the world.",OTHER,1,-0.6363962828330183
2025-11-19 19:16:27+00:00,"Tremendous atrocities are taking place in Sudan. It has become the most violent place on Earth and, likewise, the single biggest Humanitarian Crisis. Food, doctors, and everything else are desperately needed. Arab Leaders from all over the World, in particular the highly respected Crown Prince of Saudi Arabia, who has just left the United States, have asked me to use the power and influence of the Presidency to bring an immediate halt to what is taking place in Sudan. It is considered a Great Civilization and Culture, unfortunately gone bad, but one that can be fixed with the cooperation and coordination of Countries, including those in the Region of tremendous Wealth, who want this to happen. We will work with Saudi Arabia, United Arab Emirates, Egypt, and other Middle Eastern partners to get these atrocities to end, while at the same time stabilizing Sudan. Thank you for your attention to this matter. GOD BLESS THE WORLD!","Tremendous atrocities are taking place in Sudan. It has become the most violent place on Earth and, likewise, the single biggest Humanitarian Crisis. Food, doctors, and everything else are desperately needed. Arab Leaders from all over the World, in particular the highly respected Crown Prince of Saudi Arabia, who has just left the United States, have asked me to use the power and influence of the Presidency to bring an immediate halt to what is taking place in Sudan. It is considered a Great Civilization and Culture, unfortunately gone bad, but one that can be fixed with the cooperation and coordination of Countries, including those in the Region of tremendous Wealth, who want this to happen. We will work with Saudi Arabia, United Arab Emirates, Egypt, and other Middle Eastern partners to get these atrocities to end, while at the same time stabilizing Sudan. Thank you for your attention to this matter. GOD BLESS THE WORLD!",OTHER,1,0.5607778532109142
2025-11-20 01:20:05+00:00,"Jeffrey Epstein, who was charged by the Trump Justice Department in 2019 (Not the Democrats!), was a lifelong Democrat, donated Thousands of Dollars to Democrat Politicians, and was deeply associated with many well-known Democrat figures, such as Bill Clinton (who traveled on his plane 26 times), Larry Summers (who just resigned from many Boards, including Harvard), Sleazebag Political Activist Reid Hoffman, Minority Leader Hakeem Jeffries (who asked Epstein to donate to his Campaign AFTER Epstein was charged), Democrat Congresswoman Stacey Plaskett, and many more. Perhaps the truth about these Democrats, and their associations with Jeffrey Epstein, will soon be revealed, because I HAVE JUST SIGNED THE BILL TO RELEASE THE EPSTEIN FILES! As everyone knows, I asked Speaker of the House Mike Johnson, and Senate Majority Leader John Thune, to pass this Bill in the House and Senate, respectively. Because of this request, the votes were almost unanimous in favor of passage. At my direction, the Department of Justice has already turned over close to fifty thousand pages of documents to Congress. Do not forget — The Biden Administration did not turn over a SINGLE file or page related to Democrat Epstein, nor did they ever even speak about him. Democrats have used the “Epstein” issue, which affects them far more than the Republican Party, in order to try and distract from our AMAZING Victories, including THE GREAT BIG BEAUTIFUL TAX CUT BILL, Strong Borders, No Men in Women’s Sports or Transgender for Everyone, ending DEI, stopping Biden’s Record Setting Inflation, lowering Prices, Biggest Tax and Regulation Cuts in History, ending EIGHT Wars, rebuilding our Military, knocking out Iran’s Nuclear capability, getting Trillions of Dollars INVESTED in the U.S.A., creating the “HOTTEST” Country anywhere in the World, and even delivering a HUGE DEFEAT to the Democrats on the recent Shutdown Disaster. For years our Great Nation has had to endure RUSSIA, RUSSIA, RUSSIA, UKRAINE, UKRAINE, UKRAINE, IMPEACHMENT HOAX #1 , IMPEACHMENT HOAX #2 , and many other Democrat created Witch Hunts and Scams, all of which have been so terrible and divisive for our Country, and have been done to confuse, deflect, and distract from the GREAT JOB that Republicans, and the Trump Administration, are doing. This latest Hoax will backfire on the Democrats just as all of the rest have! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!","Jeffrey Epstein, who was charged by the Trump Justice Department in 2019 Not the Democrats!, was a lifelong Democrat, donated Thousands of Dollars to Democrat Politicians, and was deeply associated with many wellknown Democrat figures, such as Bill Clinton who traveled on his plane 26 times, Larry Summers who just resigned from many Boards, including Harvard, Sleazebag Political Activist Reid Hoffman, Minority Leader Hakeem Jeffries who asked Epstein to donate to his Campaign AFTER Epstein was charged, Democrat Congresswoman Stacey Plaskett, and many more. Perhaps the truth about these Democrats, and their associations with Jeffrey Epstein, will soon be revealed, because I HAVE JUST SIGNED THE BILL TO RELEASE THE EPSTEIN FILES! As everyone knows, I asked Speaker of the House Mike Johnson, and Senate Majority Leader John Thune, to pass this Bill in the House and Senate, respectively. Because of this request, the votes were almost unanimous in favor of passage. At my direction, the Department of Justice has already turned over close to fifty thousand pages of documents to Congress. Do not forget  The Biden Administration did not turn over a SINGLE file or page related to Democrat Epstein, nor did they ever even speak about him. Democrats have used the Epstein issue, which affects them far more than the Republican Party, in order to try and distract from our AMAZING Victories, including THE GREAT BIG BEAUTIFUL TAX CUT BILL, Strong Borders, No Men in Womens Sports or Transgender for Everyone, ending DEI, stopping Bidens Record Setting Inflation, lowering Prices, Biggest Tax and Regulation Cuts in History, ending EIGHT Wars, rebuilding our Military, knocking out Irans Nuclear capability, getting Trillions of Dollars INVESTED in the U.S.A., creating the HOTTEST Country anywhere in the World, and even delivering a HUGE DEFEAT to the Democrats on the recent Shutdown Disaster. For years our Great Nation has had to endure RUSSIA, RUSSIA, RUSSIA, UKRAINE, UKRAINE, UKRAINE, IMPEACHMENT HOAX 1 , IMPEACHMENT HOAX 2 , and many other Democrat created Witch Hunts and Scams, all of which have been so terrible and divisive for our Country, and have been done to confuse, deflect, and distract from the GREAT JOB that Republicans, and the Trump Administration, are doing. This latest Hoax will backfire on the Democrats just as all of the rest have! Thank you for your attention to this matter. MAKE AMERICA GREAT AGAIN!",OTHER,1,1.8380732252369913
2025-11-20 01:29:40+00:00,"Communist Mayor of New York City, Zohran “Kwame” Mamdani, has asked for a meeting. We have agreed that this meeting will take place at the Oval Office on Friday, November 21st. Further details to follow!","Communist Mayor of New York City, Zohran Kwame Mamdani, has asked for a meeting. We have agreed that this meeting will take place at the Oval Office on Friday, November 21st. Further details to follow!",OTHER,1,1.8380732252369913
2025-11-20 05:32:29+00:00,"According to most, “One of the best opening ten months for a President in USA History.” Thank you!","According to most, One of the best opening ten months for a President in USA History. Thank you!",OTHER,1,1.8380732252369913
2025-11-20 05:48:08+00:00,"Ronaldo is a GREAT GUY. Loved meeting him at the White House. Really smart, and cool!!! President DJT","Ronaldo is a GREAT GUY. Loved meeting him at the White House. Really smart, and cool!!! President DJT",DOMESTIC_POLICY,0,1.8380732252369913
2025-11-20 05:49:57+00:00,"Why does ABC Fake News keep Jimmy Kimmel, a man with NO TALENT and VERY POOR TELEVISION RATINGS, on the air? Why do the TV Syndicates put up with it? Also, totally biased coverage. Get the bum off the air!!!","Why does ABC Fake News keep Jimmy Kimmel, a man with NO TALENT and VERY POOR TELEVISION RATINGS, on the air? Why do the TV Syndicates put up with it? Also, totally biased coverage. Get the bum off the air!!!",OTHER,1,1.8380732252369913
2025-11-20 15:21:28+00:00,"SEDITIOUS BEHAVIOR, punishable by DEATH!","SEDITIOUS BEHAVIOR, punishable by DEATH!",OTHER,1,-1.0269241883558045
2025-11-21 18:52:55+00:00,THE AMERICAN DREAM…,THE AMERICAN DREAM,OTHER,1,-0.6925275463614655
2025-11-22 01:37:14+00:00,"Minnesota, under Governor Waltz, is a hub of fraudulent money laundering activity. I am, as President of the United States, hereby terminating, effective immediately, the Temporary Protected Status (TPS Program) for Somalis in Minnesota. Somali gangs are terrorizing the people of that great State, and BILLIONS of Dollars are missing. Send them back to where they came from. It’s OVER! President DJT","Minnesota, under Governor Waltz, is a hub of fraudulent money laundering activity. I am, as President of the United States, hereby terminating, effective immediately, the Temporary Protected Status TPS Program for Somalis in Minnesota. Somali gangs are terrorizing the people of that great State, and BILLIONS of Dollars are missing. Send them back to where they came from. Its OVER! President DJT",DOMESTIC_POLICY,0,0.980907576117751
2025-11-22 11:45:43+00:00,"Marjorie “Traitor” Brown, because of PLUMMETING Poll Numbers, and not wanting to face a Primary Challenger with a strong Trump Endorsement (where she would have no chance of winning!), has decided to call it “quits.” Her relationship with the WORST Republican Congressman in decades, Tom Massie of Kentucky, also known as Rand Paul Jr. because he votes against the Republican Party (and really good legislation!), did not help her. For some reason, primarily that I refused to return her never ending barrage of phone calls, Marjorie went BAD. Nevertheless, I will always appreciate Marjorie, and thank her for her service to our Country! President DJT","Marjorie Traitor Brown, because of PLUMMETING Poll Numbers, and not wanting to face a Primary Challenger with a strong Trump Endorsement where she would have no chance of winning!, has decided to call it quits. Her relationship with the WORST Republican Congressman in decades, Tom Massie of Kentucky, also known as Rand Paul Jr. because he votes against the Republican Party and really good legislation!, did not help her. For some reason, primarily that I refused to return her never ending barrage of phone calls, Marjorie went BAD. Nevertheless, I will always appreciate Marjorie, and thank her for her service to our Country! President DJT",OTHER,1,0.980907576117751
2025-11-22 12:01:08+00:00,"I HAVE JUST GOTTEN THE HIGHEST POLL NUMBERS OF MY “POLITICAL CAREER.” While my great work on the Economy has not yet been fully appreciated, it will be! Things are really Rockin’. Stopping WARS and Foreign Relations seems to be a strong suit. Also great, The Border and Stopping Crime. I predict that the Economy, with the already HIGHEST STOCK MARKET, EVER, and prices coming sharply down from the Biden disaster, will soon be at the top of the list. MAKE AMERICA GREAT AGAIN!","I HAVE JUST GOTTEN THE HIGHEST POLL NUMBERS OF MY POLITICAL CAREER. While my great work on the Economy has not yet been fully appreciated, it will be! Things are really Rockin. Stopping WARS and Foreign Relations seems to be a strong suit. Also great, The Border and Stopping Crime. I predict that the Economy, with the already HIGHEST STOCK MARKET, EVER, and prices coming sharply down from the Biden disaster, will soon be at the top of the list. MAKE AMERICA GREAT AGAIN!",OTHER,1,0.980907576117751
2025-11-22 20:38:28+00:00,"Massive crime and rioting in the Chicago Loop area. Multiple Police Officers attacked and badly injured. 300 people rioting, 6 victims shot, one critical and one DEAD. In the meantime, Governor Pritzker and the Low IQ Mayor of Chicago are refusing Federal Government help for a situation that could be quickly remedied. The people are chanting, BRING IN TRUMP!!!","Massive crime and rioting in the Chicago Loop area. Multiple Police Officers attacked and badly injured. 300 people rioting, 6 victims shot, one critical and one DEAD. In the meantime, Governor Pritzker and the Low IQ Mayor of Chicago are refusing Federal Government help for a situation that could be quickly remedied. The people are chanting, BRING IN TRUMP!!!",ECONOMY,0,0.980907576117751
2025-11-22 22:43:27+00:00,"Thank you to Greg Kelly, of Newsmax, for this wonderful piece on sedition — A MUST WATCH!","Thank you to Greg Kelly, of Newsmax, for this wonderful piece on sedition  A MUST WATCH!",OTHER,1,0.980907576117751
